path,target,pred,confidence
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1293_r15_c07.jpg,B,E,0.9951
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1294_r01_c11.jpg,B,E,0.9176
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1294_r03_c14.jpg,B,E,0.9103
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1294_r03_c15.jpg,B,W,0.9325
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1294_r05_c05.jpg,B,W,0.9568
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1294_r08_c06.jpg,B,E,0.9812
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1294_r11_c14.jpg,B,E,0.9262
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1294_r15_c04.jpg,B,E,0.9931
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1294_r15_c05.jpg,B,E,0.9943
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1294_r15_c07.jpg,B,E,0.9961
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1295_r03_c15.jpg,B,W,0.9168
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1295_r05_c05.jpg,B,W,0.9651
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1295_r08_c06.jpg,B,E,0.9824
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1295_r11_c14.jpg,B,E,0.9304
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1295_r15_c04.jpg,B,E,0.9917
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1295_r15_c05.jpg,B,E,0.9930
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1295_r15_c07.jpg,B,E,0.9964
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1296_r01_c11.jpg,B,E,0.9260
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1296_r03_c06.jpg,B,E,0.9186
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1296_r03_c15.jpg,B,W,0.9345
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1296_r05_c05.jpg,B,W,0.9654
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1296_r08_c06.jpg,B,E,0.9827
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1296_r11_c14.jpg,B,E,0.9242
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1296_r12_c16.jpg,B,E,0.9074
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1296_r15_c04.jpg,B,E,0.9908
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1296_r15_c05.jpg,B,E,0.9947
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1296_r15_c07.jpg,B,E,0.9959
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1297_r03_c15.jpg,B,W,0.9263
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1297_r05_c05.jpg,B,W,0.9678
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1297_r08_c06.jpg,B,E,0.9761
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1297_r11_c14.jpg,B,E,0.9446
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1297_r12_c16.jpg,B,E,0.9056
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1297_r15_c04.jpg,B,E,0.9926
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1297_r15_c05.jpg,B,E,0.9948
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1297_r15_c07.jpg,B,E,0.9952
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1298_r01_c11.jpg,B,E,0.9149
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1298_r03_c15.jpg,B,W,0.9300
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1298_r05_c05.jpg,B,W,0.9627
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1298_r08_c06.jpg,B,E,0.9841
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1298_r11_c14.jpg,B,E,0.9251
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1298_r15_c04.jpg,B,E,0.9887
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1298_r15_c05.jpg,B,E,0.9954
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1298_r15_c07.jpg,B,E,0.9959
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1299_r03_c06.jpg,B,E,0.9084
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1299_r03_c15.jpg,B,W,0.9081
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1299_r05_c05.jpg,B,W,0.9651
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1299_r08_c06.jpg,B,E,0.9836
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1299_r11_c14.jpg,B,E,0.9209
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1299_r12_c16.jpg,B,E,0.9091
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1299_r15_c04.jpg,B,E,0.9901
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1299_r15_c05.jpg,B,E,0.9960
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1299_r15_c07.jpg,B,E,0.9961
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1300_r01_c11.jpg,B,E,0.9168
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1300_r03_c15.jpg,B,W,0.9270
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1300_r05_c05.jpg,B,W,0.9636
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1300_r11_c14.jpg,B,E,0.9302
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1300_r15_c04.jpg,B,E,0.9894
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1300_r15_c05.jpg,B,E,0.9955
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1300_r15_c07.jpg,B,E,0.9981
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1301_r01_c11.jpg,B,E,0.9300
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1301_r03_c06.jpg,B,E,0.9147
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1301_r04_c11.jpg,B,E,0.9911
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1301_r05_c05.jpg,B,W,0.9665
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1301_r08_c06.jpg,B,E,0.9870
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1301_r11_c14.jpg,B,E,0.9317
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1301_r12_c16.jpg,B,E,0.9075
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1301_r15_c04.jpg,B,E,0.9922
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1301_r15_c05.jpg,B,E,0.9955
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1301_r15_c07.jpg,B,E,0.9944
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1302_r01_c11.jpg,B,E,0.9168
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1302_r03_c06.jpg,B,E,0.9122
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1302_r04_c11.jpg,B,E,0.9934
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1302_r05_c05.jpg,B,W,0.9598
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1302_r08_c06.jpg,B,E,0.9796
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1302_r10_c14.jpg,B,E,0.9037
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1302_r11_c14.jpg,B,E,0.9374
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1302_r15_c04.jpg,B,E,0.9899
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1302_r15_c05.jpg,B,E,0.9961
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1302_r15_c07.jpg,B,E,0.9951
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1304_r05_c05.jpg,B,W,0.9605
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1304_r08_c06.jpg,B,E,0.9869
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1304_r11_c14.jpg,B,E,0.9284
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1304_r15_c04.jpg,B,E,0.9908
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1304_r15_c05.jpg,B,E,0.9955
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1304_r15_c07.jpg,B,E,0.9968
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1306_r01_c11.jpg,B,E,0.9680
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1306_r03_c06.jpg,B,E,0.9123
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1306_r05_c05.jpg,B,W,0.9643
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1306_r08_c06.jpg,B,E,0.9827
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1306_r12_c16.jpg,B,E,0.9209
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1306_r15_c04.jpg,B,E,0.9928
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1306_r15_c05.jpg,B,E,0.9945
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1306_r15_c07.jpg,B,E,0.9962
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1307_r01_c11.jpg,B,E,0.9713
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1307_r05_c05.jpg,B,W,0.9687
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1307_r08_c06.jpg,B,E,0.9841
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1307_r11_c14.jpg,B,E,0.9310
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1307_r15_c04.jpg,B,E,0.9910
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1307_r15_c05.jpg,B,E,0.9947
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1307_r15_c07.jpg,B,E,0.9954
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1308_r01_c11.jpg,B,E,0.9737
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1308_r03_c06.jpg,B,E,0.9016
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1308_r05_c05.jpg,B,W,0.9660
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1308_r08_c06.jpg,B,E,0.9807
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1308_r10_c14.jpg,B,E,0.9041
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1308_r11_c14.jpg,B,E,0.9382
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1308_r15_c04.jpg,B,E,0.9925
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1308_r15_c05.jpg,B,E,0.9946
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1308_r15_c07.jpg,B,E,0.9966
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1309_r01_c11.jpg,B,E,0.9706
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1309_r05_c05.jpg,B,W,0.9562
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1309_r11_c14.jpg,B,E,0.9272
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1309_r12_c16.jpg,B,E,0.9391
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1309_r15_c04.jpg,B,E,0.9945
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1309_r15_c05.jpg,B,E,0.9960
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1309_r15_c07.jpg,B,E,0.9980
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1311_r01_c11.jpg,B,E,0.9730
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1311_r03_c06.jpg,B,E,0.9412
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1311_r04_c11.jpg,B,E,0.9205
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1311_r05_c05.jpg,B,W,0.9656
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1311_r08_c06.jpg,B,E,0.9819
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1311_r09_c06.jpg,B,E,0.9018
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1311_r11_c14.jpg,B,E,0.9387
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1311_r15_c04.jpg,B,E,0.9898
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1311_r15_c05.jpg,B,E,0.9957
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1311_r15_c07.jpg,B,E,0.9952
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1312_r01_c11.jpg,B,E,0.9706
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1312_r03_c06.jpg,B,E,0.9343
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1312_r05_c05.jpg,B,W,0.9632
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1312_r08_c06.jpg,B,E,0.9810
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1312_r11_c14.jpg,B,E,0.9033
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1312_r12_c16.jpg,B,E,0.9196
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1312_r15_c04.jpg,B,E,0.9887
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1312_r15_c05.jpg,B,E,0.9928
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1312_r15_c07.jpg,B,E,0.9941
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1313_r01_c11.jpg,B,E,0.9697
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1313_r03_c06.jpg,B,E,0.9344
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1313_r05_c05.jpg,B,W,0.9525
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1313_r08_c06.jpg,B,E,0.9784
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1313_r11_c14.jpg,B,E,0.9180
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1313_r15_c04.jpg,B,E,0.9950
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1313_r15_c05.jpg,B,E,0.9957
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1313_r15_c07.jpg,B,E,0.9977
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1314_r01_c11.jpg,B,E,0.9725
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1314_r05_c05.jpg,B,W,0.9591
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1314_r08_c06.jpg,B,E,0.9803
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1314_r11_c14.jpg,B,E,0.9250
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1314_r15_c04.jpg,B,E,0.9909
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1314_r15_c05.jpg,B,E,0.9941
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1314_r15_c07.jpg,B,E,0.9948
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1315_r01_c11.jpg,B,E,0.9659
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1315_r03_c06.jpg,B,E,0.9085
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1315_r05_c05.jpg,B,W,0.9550
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1315_r11_c14.jpg,B,E,0.9152
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1315_r12_c16.jpg,B,E,0.9194
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1315_r15_c04.jpg,B,E,0.9945
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1315_r15_c05.jpg,B,E,0.9963
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1315_r15_c07.jpg,B,E,0.9960
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1316_r01_c11.jpg,B,E,0.9668
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1316_r03_c06.jpg,B,E,0.9082
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1316_r05_c05.jpg,B,W,0.9630
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1316_r08_c06.jpg,B,E,0.9769
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1316_r11_c14.jpg,B,E,0.9267
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1316_r15_c04.jpg,B,E,0.9955
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1316_r15_c05.jpg,B,E,0.9943
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1316_r15_c07.jpg,B,E,0.9968
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1316_r15_c10.jpg,B,E,0.9042
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1317_r01_c11.jpg,B,E,0.9714
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1317_r05_c05.jpg,B,W,0.9569
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1317_r08_c06.jpg,B,E,0.9803
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1317_r15_c04.jpg,B,E,0.9929
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1317_r15_c05.jpg,B,E,0.9955
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1317_r15_c07.jpg,B,E,0.9955
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1318_r01_c11.jpg,B,E,0.9684
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1318_r04_c11.jpg,B,E,0.9105
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1318_r05_c05.jpg,B,W,0.9626
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1318_r08_c06.jpg,B,E,0.9842
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1318_r15_c04.jpg,B,E,0.9953
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1318_r15_c05.jpg,B,E,0.9960
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1318_r15_c07.jpg,B,E,0.9974
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1319_r01_c11.jpg,B,E,0.9677
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1319_r04_c11.jpg,B,E,0.9294
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1319_r05_c05.jpg,B,W,0.9534
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1319_r08_c06.jpg,B,E,0.9803
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1319_r15_c04.jpg,B,E,0.9946
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1319_r15_c05.jpg,B,E,0.9962
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1319_r15_c07.jpg,B,E,0.9955
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1320_r01_c11.jpg,B,E,0.9681
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1320_r04_c11.jpg,B,E,0.9015
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1320_r05_c05.jpg,B,W,0.9610
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1320_r08_c06.jpg,B,E,0.9789
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1320_r15_c04.jpg,B,E,0.9939
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1320_r15_c05.jpg,B,E,0.9963
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1320_r15_c07.jpg,B,E,0.9955
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1321_r01_c11.jpg,B,E,0.9626
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1321_r04_c11.jpg,B,E,0.9316
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1321_r05_c05.jpg,B,W,0.9620
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1321_r08_c06.jpg,B,E,0.9750
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1321_r15_c04.jpg,B,E,0.9961
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1321_r15_c05.jpg,B,E,0.9959
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1321_r15_c07.jpg,B,E,0.9935
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1322_r01_c11.jpg,B,E,0.9604
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1322_r05_c05.jpg,B,W,0.9553
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1322_r08_c06.jpg,B,E,0.9835
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1322_r15_c04.jpg,B,E,0.9949
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1322_r15_c05.jpg,B,E,0.9956
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1322_r15_c07.jpg,B,E,0.9955
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1323_r01_c11.jpg,B,E,0.9666
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1323_r05_c05.jpg,B,W,0.9602
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1323_r08_c06.jpg,B,E,0.9729
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1323_r12_c16.jpg,B,E,0.9099
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1323_r15_c04.jpg,B,E,0.9916
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1323_r15_c05.jpg,B,E,0.9947
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1323_r15_c07.jpg,B,E,0.9943
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1323_r15_c10.jpg,B,E,0.9014
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1324_r01_c11.jpg,B,E,0.9791
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1324_r03_c06.jpg,B,E,0.9013
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1324_r04_c11.jpg,B,E,0.9101
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1324_r05_c05.jpg,B,W,0.9516
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1324_r08_c06.jpg,B,E,0.9818
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1324_r15_c04.jpg,B,E,0.9947
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1324_r15_c05.jpg,B,E,0.9948
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1324_r15_c07.jpg,B,E,0.9960
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1325_r01_c11.jpg,B,E,0.9650
D:\Codes\Data\Gomrade\dataset2\patches\B\Corsolini-Carta_MLC_1325_r04_c11.jpg,B,E,0.9054
